user_id,signup_date,acquisition_channel,acquisition_cost,country,device_type,signup_quality_score
U02515,2025-05-18,Organic Search,0.0,USA,Desktop,0.909
U02516,2026-06-29,Organic Search,0.0,India,Desktop,0.46
U02517,2025-11-11,Content/SEO,0.0,Germany,Desktop,0.215
U02518,2025-06-01,Content/SEO,0.0,UAE,Tablet,0.853
U02519,2026-04-24,Content/SEO,0.0,Canada,Mobile,0.426
U02520,2025-11-26,Organic Search,0.0,USA,Mobile,0.788
U02521,2026-04-27,Content/SEO,0.0,India,Desktop,0.087
U02522,2026-03-22,Referral,0.0,Germany,Desktop,0.681
U02523,2026-04-24,Paid Social,24.93,Canada,Desktop,0.485
U02524,2025-06-30,Paid Search,26.31,USA,Mobile,0.443
U02525,2025-11-30,Paid Social,24.08,India,Mobile,0.075
U02526,2026-07-12,Content/SEO,0.0,Canada,Desktop,0.819
U02527,2026-02-13,Content/SEO,0.0,India,Desktop,0.096
U02528,2025-02-05,Content/SEO,0.0,Germany,Desktop,0.296
U02529,2025-09-27,Paid Social,38.4,UK,Desktop,0.492
U02530,2026-07-01,Referral,7.55,USA,Tablet,0.265
U02531,2026-03-10,Organic Search,0.0,Australia,Mobile,0.089
U02532,2025-11-03,Paid Search,86.12,India,Mobile,0.29
U02533,2026-02-16,Paid Social,13.18,Canada,Desktop,0.112
U02534,2026-06-17,Paid Search,40.38,USA,Mobile,0.251
U02535,2025-12-25,Affiliate,13.37,USA,Tablet,0.178
U02536,2025-07-12,Paid Search,35.8,UK,Desktop,0.624
U02537,2026-07-09,Referral,1.51,Australia,Tablet,0.039
U02538,2026-01-11,Organic Search,0.0,India,Desktop,0.25
U02539,2026-02-24,Organic Search,0.0,USA,Desktop,0.307
U02540,2025-04-09,Paid Social,46.37,Brazil,Desktop,0.262
U02541,2026-02-11,Organic Search,0.0,UK,Desktop,0.617
U02542,2026-04-19,Referral,1.58,India,Desktop,0.14
U02543,2025-08-26,Organic Search,0.0,UAE,Desktop,0.15
U02544,2026-03-14,Paid Search,23.46,Germany,Desktop,0.242
U02545,2025-06-18,Organic Search,0.0,India,Desktop,0.826
U02546,2025-10-17,Email,3.64,India,Desktop,0.684
U02547,2025-12-27,Organic Search,0.0,UK,Desktop,0.572
U02548,2025-07-13,Organic Search,0.0,UAE,Mobile,0.138
U02549,2025-06-08,Organic Search,0.0,USA,Desktop,0.369
U02550,2025-05-25,Content/SEO,0.0,India,Desktop,0.144
U02551,2026-06-22,Affiliate,24.31,UK,Desktop,0.262
U02552,2026-03-22,Referral,8.42,USA,Desktop,0.154
U02553,2026-02-09,Organic Search,0.0,USA,Desktop,0.595
U02554,2026-02-20,Content/SEO,0.0,UK,Mobile,0.242
U02555,2026-03-19,Email,1.24,India,Desktop,0.444
U02556,2026-06-25,Content/SEO,0.0,USA,Mobile,0.51
U02557,2026-02-03,Paid Social,18.12,Germany,Mobile,0.329
U02558,2025-01-25,Paid Search,14.92,UK,Mobile,0.417
U02559,2025-10-30,Organic Search,0.0,USA,Mobile,0.43
U02560,2025-08-11,Content/SEO,0.0,India,Mobile,0.32
U02561,2026-02-10,Organic Search,0.0,UK,Desktop,0.504
U02562,2026-04-28,Affiliate,9.08,USA,Mobile,0.313
U02563,2025-05-08,Paid Search,45.91,UK,Desktop,0.534
U02564,2025-02-23,Email,5.49,Germany,Mobile,0.319
U02565,2025-03-26,Organic Search,0.0,India,Tablet,0.403
U02566,2025-11-15,Paid Social,35.91,UAE,Desktop,0.34
U02567,2025-10-12,Organic Search,0.0,Canada,Desktop,0.37
U02568,2025-11-24,Paid Social,24.52,USA,Desktop,0.639
U02569,2026-03-09,Paid Social,25.08,USA,Mobile,0.646
U02570,2025-05-21,Content/SEO,0.0,India,Mobile,0.376
U02571,2025-04-21,Email,2.86,India,Desktop,0.562
U02572,2025-11-11,Organic Search,0.0,Brazil,Desktop,0.686
U02573,2025-03-06,Content/SEO,0.0,India,Desktop,0.289
U02574,2026-07-28,Paid Social,21.13,USA,Tablet,0.171
U02575,2026-05-10,Organic Search,0.0,Australia,Mobile,0.463
U02576,2025-10-15,Organic Search,0.0,USA,Desktop,0.275
U02577,2026-07-16,Paid Search,31.8,UK,Desktop,0.275
U02578,2026-05-24,Organic Search,0.0,Canada,Mobile,0.453
U02579,2025-06-17,Organic Search,0.0,India,Desktop,0.688
U02580,2025-09-06,Organic Search,0.0,Germany,Desktop,0.132
U02581,2025-12-11,Referral,0.0,Australia,Mobile,0.532
U02582,2026-05-11,Referral,8.49,Germany,Mobile,0.374
U02583,2026-07-19,Paid Search,27.12,India,Desktop,0.224
U02584,2026-05-15,Organic Search,0.0,Canada,Mobile,0.549
U02585,2025-07-04,Affiliate,30.76,India,Desktop,0.115
U02586,2025-07-11,Organic Search,0.0,India,Tablet,0.402
U02587,2025-06-23,Paid Search,24.92,USA,Mobile,0.128
U02588,2026-07-25,Paid Search,17.14,Brazil,Mobile,0.639
U02589,2025-12-08,Email,1.86,USA,Desktop,0.087
U02590,2025-04-01,Paid Social,18.78,USA,Desktop,0.263
U02591,2025-06-17,Referral,3.1,USA,Desktop,0.132
U02592,2026-05-24,Paid Social,31.46,Brazil,Desktop,0.316
U02593,2026-06-17,Organic Search,0.0,India,Desktop,0.201
U02594,2025-07-31,Paid Social,11.16,India,Desktop,0.734
U02595,2025-05-31,Paid Social,32.96,USA,Mobile,0.53
U02596,2026-06-27,Referral,1.55,India,Desktop,0.491
U02597,2026-01-10,Organic Search,0.0,India,Desktop,0.433
U02598,2026-05-15,Affiliate,12.07,USA,Desktop,0.523
U02599,2026-04-04,Affiliate,26.39,Australia,Desktop,0.528
U02600,2026-05-30,Affiliate,0.0,UK,Tablet,0.029
U02601,2025-10-14,Referral,9.43,Germany,Tablet,0.145
U02602,2026-03-20,Referral,1.59,India,Mobile,0.457
U02603,2026-04-25,Email,2.5,India,Mobile,0.326
U02604,2026-02-07,Paid Social,30.01,India,Desktop,0.493
U02605,2025-12-08,Referral,6.92,India,Mobile,0.226
U02606,2025-07-02,Paid Search,0.0,UK,Tablet,0.336
U02607,2025-03-09,Paid Search,30.06,UK,Mobile,0.164
U02608,2026-03-21,Paid Search,0.0,Canada,Mobile,0.171
U02609,2025-08-17,Referral,2.9,USA,Desktop,0.332
U02610,2025-04-25,Paid Search,22.89,USA,Desktop,0.344
U02611,2026-06-19,Organic Search,0.0,Brazil,Desktop,0.18
U02612,2026-04-20,Affiliate,20.84,Canada,Desktop,0.544
U02613,2026-03-30,Paid Search,40.4,Germany,Mobile,0.186
U02614,2025-02-13,Paid Social,21.73,UAE,Mobile,0.2
U02615,2025-05-23,Paid Search,42.9,USA,Mobile,0.259
U02616,2025-07-10,Paid Search,51.06,USA,Desktop,0.562
U02617,2026-01-04,Email,1.41,Germany,Desktop,0.237
U02618,2025-02-26,Referral,4.53,Germany,Desktop,0.137
U02619,2025-06-25,Paid Search,51.07,India,Desktop,0.955
U02620,2026-05-07,Organic Search,0.0,Australia,Desktop,0.234
U02621,2025-03-22,Organic Search,0.0,UK,Desktop,0.469
U02622,2026-02-21,Organic Search,0.0,USA,Desktop,0.762
U02623,2026-05-18,Email,3.68,Brazil,Desktop,0.4
U02624,2025-05-12,Organic Search,0.0,Canada,Desktop,0.126
U02625,2025-10-21,Content/SEO,0.0,USA,Desktop,0.246
U02626,2025-02-04,Paid Search,37.73,USA,Desktop,0.633
U02627,2026-06-28,Referral,1.95,USA,Mobile,0.576
U02628,2026-05-01,Organic Search,0.0,UAE,Desktop,0.473
U02629,2026-04-16,Organic Search,0.0,India,Desktop,0.588
U02630,2025-09-06,Content/SEO,0.0,Canada,Mobile,0.585
U02631,2025-12-31,Content/SEO,0.0,USA,Desktop,0.133
U02632,2026-01-31,Email,5.96,Canada,Mobile,0.414
U02633,2025-12-12,Referral,4.38,USA,Mobile,0.551
U02634,2026-05-30,Paid Search,52.51,India,Desktop,0.437
U02635,2025-09-02,Paid Search,39.92,UK,Desktop,0.678
U02636,2026-01-07,Organic Search,0.0,India,Desktop,0.184
U02637,2025-04-08,Organic Search,0.0,USA,Desktop,0.642
U02638,2025-10-08,Content/SEO,0.0,India,Mobile,0.159
U02639,2026-01-26,Affiliate,2.27,UAE,Desktop,0.513
U02640,2025-07-12,Paid Social,31.46,Germany,Desktop,0.42
U02641,2026-02-10,Paid Social,24.31,USA,Mobile,0.135
U02642,2025-10-02,Paid Search,36.07,UK,Desktop,0.434
U02643,2025-10-18,Paid Social,20.48,USA,Mobile,0.616
U02644,2026-06-29,Content/SEO,0.0,India,Desktop,0.225
U02645,2025-12-05,Referral,6.35,Germany,Mobile,0.172
U02646,2025-10-05,Affiliate,24.21,Canada,Desktop,0.079
U02647,2025-12-09,Organic Search,0.0,Australia,Mobile,0.304
U02648,2025-11-20,Referral,5.2,Germany,Mobile,0.337
U02649,2025-04-08,Paid Search,29.16,India,Mobile,0.528
U02650,2026-01-09,Paid Search,40.94,UK,Tablet,0.159
U02651,2026-02-01,Email,2.53,USA,Mobile,0.72
U02652,2025-02-20,Referral,1.89,Brazil,Desktop,0.015
U02653,2026-07-03,Referral,9.08,Brazil,Desktop,0.368
U02654,2026-02-15,Organic Search,0.0,India,Mobile,0.069
U02655,2026-04-16,Paid Search,14.68,India,Tablet,0.672
U02656,2026-01-09,Referral,1.05,India,Desktop,0.443
U02657,2025-07-27,Paid Social,37.24,Brazil,Mobile,0.199
U02658,2026-02-08,Organic Search,0.0,UK,Mobile,0.209
U02659,2026-02-23,Paid Search,30.95,USA,Mobile,0.165
U02660,2026-02-13,Affiliate,25.05,India,Desktop,0.615
U02661,2025-11-21,Affiliate,4.26,Australia,Desktop,0.475
U02662,2026-02-28,Organic Search,0.0,Germany,Desktop,0.358
U02663,2026-08-02,Referral,10.72,Canada,Desktop,0.043
U02664,2026-04-18,Paid Search,37.8,Germany,Desktop,0.041
U02665,2026-04-23,Organic Search,0.0,UAE,Desktop,0.617
U02666,2026-07-18,Content/SEO,0.0,USA,Desktop,0.343
U02667,2026-04-02,Organic Search,0.0,Canada,Desktop,0.721
U02668,2026-03-01,Email,4.2,India,Mobile,0.041
U02669,2026-06-15,Referral,5.09,Australia,Desktop,0.576
U02670,2026-02-16,Paid Search,37.35,India,Desktop,0.644
U02671,2025-03-03,Paid Search,34.96,UK,Desktop,0.156
U02672,2025-09-10,Referral,4.55,USA,Desktop,0.108
U02673,2026-05-24,Content/SEO,0.0,USA,Desktop,0.671
U02674,2025-12-24,Affiliate,2.29,USA,Desktop,0.506
U02675,2025-08-14,Organic Search,0.0,UK,Tablet,0.189
U02676,2025-05-25,Content/SEO,0.0,Brazil,Desktop,0.206
U02677,2026-05-18,Paid Search,49.49,India,Desktop,0.414
U02678,2026-05-04,Email,3.47,UAE,Mobile,0.5
U02679,2025-12-05,Affiliate,9.69,Germany,Desktop,0.606
U02680,2026-04-12,Organic Search,0.0,India,Desktop,0.34
U02681,2026-04-23,Organic Search,0.0,India,Mobile,0.531
U02682,2025-10-07,Content/SEO,0.0,Brazil,Desktop,0.753
U02683,2026-05-02,Referral,5.51,Australia,Desktop,0.264
U02684,2026-07-06,Referral,7.95,Australia,Desktop,0.509
U02685,2026-03-10,Referral,6.43,Germany,Desktop,0.537
U02686,2026-05-03,Paid Social,52.71,USA,Tablet,0.589
U02687,2026-01-22,Affiliate,3.11,Australia,Desktop,0.62
U02688,2025-09-07,Paid Search,47.32,USA,Mobile,0.062
U02689,2026-05-20,Paid Search,57.67,India,Desktop,0.056
U02690,2026-04-13,Paid Social,24.8,UK,Desktop,0.239
U02691,2025-06-18,Paid Social,34.6,Brazil,Mobile,0.359
U02692,2025-09-02,Affiliate,18.33,Australia,Mobile,0.298
U02693,2025-05-05,Content/SEO,0.0,USA,Desktop,0.679
U02694,2026-04-27,Organic Search,0.0,UK,Desktop,0.663
U02695,2026-06-30,Email,0.41,India,Desktop,0.332
U02696,2025-07-20,Content/SEO,0.0,India,Mobile,0.458
U02697,2026-05-14,Paid Social,33.44,Brazil,Desktop,0.45
U02698,2025-07-24,Paid Social,16.16,USA,Mobile,0.458
U02699,2026-05-08,Paid Search,9.66,USA,Mobile,0.081
U02700,2025-02-19,Referral,8.83,USA,Desktop,0.249
U02701,2026-04-13,Content/SEO,0.0,USA,Mobile,0.379
U02702,2025-05-08,Email,0.93,Canada,Desktop,0.067
U02703,2026-04-17,Paid Search,39.51,India,Mobile,0.492
U02704,2025-05-11,Organic Search,0.0,USA,Desktop,0.096
U02705,2025-09-02,Content/SEO,0.0,USA,Mobile,0.258
U02706,2025-07-03,Email,4.86,Brazil,Mobile,0.351
U02707,2025-05-22,Referral,6.45,Germany,Desktop,0.441
U02708,2025-04-03,Content/SEO,0.0,Canada,Desktop,0.218
U02709,2025-12-22,Referral,7.74,UK,Mobile,0.171
U02710,2025-04-27,Content/SEO,0.0,USA,Desktop,0.282
U02711,2026-01-03,Organic Search,0.0,USA,Mobile,0.551
U02712,2026-05-16,Affiliate,18.62,Canada,Desktop,0.215
U02713,2025-10-17,Paid Search,10.15,Australia,Tablet,0.653
U02714,2026-02-08,Referral,3.22,USA,Desktop,0.368
U02715,2025-09-18,Paid Social,28.37,Australia,Tablet,0.222
U02716,2026-03-30,Paid Search,17.9,India,Mobile,0.291
U02717,2025-11-01,Content/SEO,0.0,India,Desktop,0.613
U02718,2025-07-03,Paid Search,20.35,India,Desktop,0.631
U02719,2025-05-14,Paid Social,34.47,USA,Tablet,0.633
U02720,2025-09-21,Email,3.93,India,Desktop,0.224
U02721,2025-02-19,Referral,7.58,USA,Mobile,0.354
U02722,2025-07-13,Content/SEO,0.0,Germany,Desktop,0.727
U02723,2026-05-18,Paid Search,37.55,UAE,Desktop,0.16
U02724,2025-09-17,Affiliate,16.17,Germany,Desktop,0.548
U02725,2025-09-23,Email,6.13,India,Mobile,0.335
U02726,2025-09-05,Paid Search,43.18,UAE,Desktop,0.497
U02727,2025-06-27,Email,0.74,USA,Mobile,0.084
U02728,2025-05-24,Content/SEO,0.0,Germany,Desktop,0.171
U02729,2026-03-24,Email,2.65,USA,Desktop,0.395
U02730,2026-06-30,Paid Search,54.3,UAE,Mobile,0.098
U02731,2025-04-12,Email,5.02,UAE,Desktop,0.722
U02732,2025-11-29,Paid Search,42.3,Germany,Tablet,0.543
U02733,2025-08-21,Content/SEO,0.0,India,Desktop,0.408
U02734,2026-03-03,Paid Search,16.45,Germany,Desktop,0.458
U02735,2025-11-18,Email,6.74,India,Desktop,0.41
U02736,2026-05-29,Content/SEO,0.0,UK,Mobile,0.101
U02737,2025-12-31,Email,2.18,Germany,Desktop,0.791
U02738,2026-02-09,Organic Search,0.0,USA,Mobile,0.682
U02739,2025-09-10,Paid Search,34.15,USA,Desktop,0.339
U02740,2025-07-25,Content/SEO,0.0,Canada,Desktop,0.395
U02741,2026-06-01,Content/SEO,0.0,UK,Mobile,0.764
U02742,2026-02-07,Affiliate,0.0,USA,Tablet,0.607
U02743,2026-06-22,Paid Social,24.56,Australia,Mobile,0.612
U02744,2025-09-29,Organic Search,0.0,UAE,Desktop,0.378
U02745,2026-01-29,Organic Search,0.0,UAE,Mobile,0.752
U02746,2026-04-03,Referral,1.12,UAE,Mobile,0.214
U02747,2025-04-12,Paid Social,35.36,USA,Desktop,0.41
U02748,2026-04-19,Paid Social,2.49,Germany,Tablet,0.312
U02749,2025-12-08,Referral,3.86,India,Mobile,0.102
U02750,2026-03-27,Content/SEO,0.0,Germany,Mobile,0.414
U02751,2025-11-06,Email,5.6,Germany,Desktop,0.737
U02752,2026-06-02,Referral,3.75,India,Desktop,0.645
U02753,2025-04-02,Organic Search,0.0,India,Mobile,0.52
U02754,2025-04-03,Paid Social,28.59,USA,Desktop,0.338
U02755,2025-09-06,Referral,4.98,USA,Mobile,0.424
U02756,2026-06-30,Content/SEO,0.0,USA,Desktop,0.602
U02757,2025-10-09,Referral,5.46,India,Desktop,0.14
U02758,2025-03-14,Organic Search,0.0,USA,Mobile,0.078
U02759,2026-07-06,Content/SEO,0.0,USA,Mobile,0.181
U02760,2025-03-12,Organic Search,0.0,UK,Desktop,0.767
U02761,2025-10-08,Content/SEO,0.0,India,Desktop,0.727
U02762,2026-06-17,Referral,0.0,Germany,Mobile,0.121
U02763,2026-03-26,Organic Search,0.0,Canada,Tablet,0.159
U02764,2026-02-28,Email,2.22,USA,Desktop,0.183
U02765,2026-06-01,Organic Search,0.0,UK,Mobile,0.417
U02766,2026-01-18,Organic Search,0.0,USA,Desktop,0.403
U02767,2026-01-01,Organic Search,0.0,UK,Mobile,0.19
U02768,2026-01-11,Organic Search,0.0,UAE,Desktop,0.77
U02769,2025-06-19,Paid Search,24.79,UK,Desktop,0.639
U02770,2025-10-28,Affiliate,14.42,USA,Desktop,0.174
U02771,2026-03-04,Affiliate,34.71,India,Mobile,0.723
U02772,2025-11-05,Referral,3.16,India,Desktop,0.624
U02773,2025-06-22,Referral,11.63,UK,Tablet,0.208
U02774,2025-02-06,Paid Search,27.32,UK,Desktop,0.27
U02775,2025-05-06,Organic Search,0.0,Australia,Desktop,0.13
U02776,2025-05-31,Organic Search,0.0,USA,Mobile,0.339
U02777,2026-07-08,Affiliate,19.83,UK,Desktop,0.221
U02778,2025-03-03,Paid Search,11.51,USA,Mobile,0.615
U02779,2026-01-17,Organic Search,0.0,USA,Desktop,0.583
U02780,2025-09-13,Email,6.4,India,Desktop,0.159
U02781,2026-05-01,Paid Search,32.46,India,Mobile,0.457
U02782,2026-01-13,Paid Social,25.03,USA,Mobile,0.163
U02783,2025-12-11,Affiliate,17.4,Germany,Desktop,0.336
U02784,2026-02-19,Paid Search,42.57,Germany,Mobile,0.414
U02785,2025-05-04,Referral,0.0,India,Desktop,0.842
U02786,2026-05-06,Affiliate,6.48,India,Desktop,0.435
U02787,2026-02-19,Referral,1.99,USA,Desktop,0.619
U02788,2025-11-14,Organic Search,0.0,UK,Desktop,0.358
U02789,2025-11-24,Referral,0.0,India,Desktop,0.6
U02790,2026-07-07,Paid Search,44.64,Australia,Desktop,0.24
U02791,2025-10-16,Organic Search,0.0,India,Tablet,0.7
U02792,2026-01-14,Paid Search,49.22,USA,Mobile,0.525
U02793,2025-12-07,Organic Search,0.0,Canada,Desktop,0.292
U02794,2026-05-08,Email,0.39,India,Desktop,0.439
U02795,2026-03-05,Content/SEO,0.0,Australia,Desktop,0.407
U02796,2025-05-07,Referral,2.04,Brazil,Desktop,0.449
U02797,2026-06-20,Affiliate,15.31,India,Desktop,0.429
U02798,2025-07-10,Content/SEO,0.0,UAE,Desktop,0.405
U02799,2026-03-01,Referral,5.87,Australia,Desktop,0.653
U02800,2025-12-05,Organic Search,0.0,USA,Desktop,0.448
U02801,2025-08-02,Organic Search,0.0,USA,Desktop,0.141
U02802,2026-01-10,Content/SEO,0.0,USA,Mobile,0.501
U02803,2025-12-18,Affiliate,18.19,Germany,Desktop,0.295
U02804,2025-07-28,Referral,0.0,Germany,Desktop,0.271
U02805,2026-04-16,Affiliate,26.18,Canada,Desktop,0.444
U02806,2025-06-25,Paid Search,30.55,India,Tablet,0.797
U02807,2026-04-25,Email,2.77,Australia,Desktop,0.063
U02808,2025-03-04,Email,4.94,UAE,Desktop,0.212
U02809,2025-09-29,Paid Search,28.93,USA,Desktop,0.646
U02810,2026-03-24,Content/SEO,0.0,UAE,Desktop,0.377
U02811,2026-05-16,Organic Search,0.0,Canada,Desktop,0.19
U02812,2026-01-04,Paid Social,12.71,Brazil,Tablet,0.618
U02813,2026-01-26,Paid Social,19.59,India,Mobile,0.2
U02814,2025-07-23,Paid Social,42.71,India,Tablet,0.641
U02815,2026-01-19,Email,3.12,Germany,Desktop,0.389
U02816,2026-02-08,Referral,2.67,Brazil,Mobile,0.191
U02817,2025-12-12,Content/SEO,0.0,Germany,Mobile,0.081
U02818,2026-05-01,Paid Search,56.32,Canada,Tablet,0.277
U02819,2025-08-10,Email,3.43,Brazil,Desktop,0.107
U02820,2025-11-12,Referral,2.36,UK,Tablet,0.202
U02821,2026-04-27,Referral,0.0,Brazil,Desktop,0.295
U02822,2026-04-14,Paid Search,28.34,USA,Mobile,0.454
U02823,2025-02-13,Paid Social,6.45,UAE,Desktop,0.707
U02824,2026-04-29,Paid Search,25.75,India,Desktop,0.599
U02825,2026-01-10,Email,0.0,USA,Desktop,0.322
U02826,2025-04-02,Content/SEO,0.0,USA,Desktop,0.428
U02827,2025-08-29,Paid Search,46.37,USA,Mobile,0.287
U02828,2026-05-27,Referral,3.83,USA,Desktop,0.473
U02829,2025-11-14,Affiliate,29.45,Germany,Mobile,0.363
U02830,2026-07-02,Organic Search,0.0,India,Desktop,0.586
U02831,2025-09-27,Paid Social,50.84,India,Desktop,0.389
U02832,2026-06-09,Paid Search,48.47,India,Desktop,0.459
U02833,2025-10-22,Email,2.88,USA,Desktop,0.704
U02834,2026-05-24,Organic Search,0.0,India,Desktop,0.104
U02835,2025-11-18,Paid Social,46.12,USA,Desktop,0.263
U02836,2026-04-12,Paid Social,58.33,USA,Mobile,0.935
U02837,2025-09-08,Paid Search,58.82,India,Desktop,0.155
U02838,2026-03-18,Paid Social,34.86,USA,Mobile,0.397
U02839,2026-02-03,Organic Search,0.0,India,Mobile,0.532
U02840,2026-03-26,Organic Search,0.0,India,Desktop,0.083
U02841,2025-04-16,Paid Search,46.19,Brazil,Desktop,0.514
U02842,2026-07-21,Organic Search,0.0,USA,Desktop,0.079
U02843,2026-06-24,Content/SEO,0.0,Brazil,Desktop,0.394
U02844,2025-09-13,Organic Search,0.0,India,Mobile,0.287
U02845,2025-10-30,Paid Search,50.72,India,Desktop,0.453
U02846,2026-01-19,Content/SEO,0.0,Germany,Desktop,0.505
U02847,2026-04-10,Content/SEO,0.0,Brazil,Desktop,0.252
U02848,2025-12-08,Affiliate,24.87,Australia,Desktop,0.351
U02849,2025-10-16,Organic Search,0.0,USA,Desktop,0.461
U02850,2025-10-01,Organic Search,0.0,India,Mobile,0.427
U02851,2026-05-14,Paid Search,37.51,Germany,Desktop,0.147
U02852,2025-04-23,Affiliate,11.17,Canada,Desktop,0.086
U02853,2025-02-27,Paid Search,68.18,India,Mobile,0.899
U02854,2026-02-04,Paid Search,17.36,USA,Desktop,0.165
U02855,2025-05-21,Paid Search,15.68,Canada,Mobile,0.645
U02856,2025-06-23,Affiliate,25.31,USA,Mobile,0.291
U02857,2026-05-25,Organic Search,0.0,Germany,Mobile,0.341
U02858,2026-05-19,Content/SEO,0.0,India,Desktop,0.376
U02859,2025-08-13,Affiliate,26.8,UK,Mobile,0.373
U02860,2026-06-15,Paid Search,38.08,USA,Desktop,0.277
U02861,2026-02-08,Affiliate,14.0,Brazil,Desktop,0.361
U02862,2025-05-03,Referral,6.82,USA,Desktop,0.461
U02863,2025-08-18,Paid Social,29.84,India,Mobile,0.233
U02864,2025-10-04,Paid Search,67.98,India,Desktop,0.724
U02865,2025-03-23,Paid Social,35.81,Germany,Desktop,0.282
U02866,2026-04-26,Paid Search,34.57,USA,Desktop,0.091
U02867,2025-07-02,Paid Social,30.11,India,Desktop,0.423
U02868,2025-05-18,Organic Search,0.0,USA,Mobile,0.528
U02869,2026-07-02,Organic Search,0.0,India,Mobile,0.198
U02870,2025-10-01,Organic Search,0.0,USA,Tablet,0.116
U02871,2025-04-28,Paid Search,33.79,India,Desktop,0.4
U02872,2025-11-24,Organic Search,0.0,UK,Mobile,0.485
U02873,2025-08-22,Paid Search,66.48,Canada,Desktop,0.278
U02874,2026-06-30,Content/SEO,0.0,UK,Desktop,0.293
U02875,2026-07-25,Referral,7.93,USA,Desktop,0.071
U02876,2025-05-07,Email,2.53,USA,Mobile,0.413
U02877,2026-04-07,Organic Search,0.0,UK,Mobile,0.522
U02878,2025-10-17,Referral,6.23,USA,Mobile,0.09
U02879,2025-04-18,Affiliate,10.52,USA,Desktop,0.785
U02880,2026-01-31,Paid Search,1.11,Canada,Tablet,0.1
U02881,2026-07-04,Organic Search,0.0,Canada,Desktop,0.804
U02882,2025-10-15,Organic Search,0.0,UK,Desktop,0.266
U02883,2025-09-18,Email,7.2,Australia,Mobile,0.698
U02884,2025-11-11,Affiliate,8.37,Brazil,Desktop,0.134
U02885,2025-09-17,Content/SEO,0.0,Brazil,Desktop,0.183
U02886,2026-03-14,Paid Social,20.0,Brazil,Desktop,0.417
U02887,2025-11-09,Organic Search,0.0,UK,Mobile,0.727
U02888,2025-04-10,Organic Search,0.0,USA,Desktop,0.592
U02889,2026-02-19,Content/SEO,0.0,Germany,Mobile,0.647
U02890,2025-09-15,Paid Search,35.25,Germany,Mobile,0.244
U02891,2026-02-06,Affiliate,19.93,USA,Mobile,0.437
U02892,2026-05-13,Paid Search,45.17,Canada,Desktop,0.214
U02893,2026-07-22,Paid Search,30.47,USA,Desktop,0.206
U02894,2025-11-10,Organic Search,0.0,Germany,Mobile,0.34
U02895,2025-02-22,Content/SEO,0.0,India,Mobile,0.792
U02896,2026-07-15,Paid Social,26.54,India,Desktop,0.266
U02897,2026-04-24,Content/SEO,0.0,UK,Desktop,0.492
U02898,2025-04-06,Organic Search,0.0,USA,Desktop,0.479
U02899,2026-07-28,Organic Search,0.0,Brazil,Mobile,0.221
U02900,2025-10-24,Paid Search,60.19,Canada,Mobile,0.596
U02901,2026-03-08,Paid Search,39.46,Australia,Desktop,0.439
U02902,2025-12-05,Organic Search,0.0,India,Desktop,0.308
U02903,2026-06-17,Paid Search,64.1,USA,Mobile,0.149
U02904,2026-06-18,Paid Social,16.87,Canada,Desktop,0.285
U02905,2026-05-15,Referral,5.77,India,Desktop,0.625
U02906,2025-03-31,Content/SEO,0.0,Australia,Desktop,0.297
U02907,2026-01-31,Affiliate,21.02,USA,Tablet,0.443
U02908,2026-02-08,Paid Social,36.57,UAE,Mobile,0.47
U02909,2026-05-01,Content/SEO,0.0,USA,Mobile,0.23
U02910,2025-10-19,Paid Search,61.59,Germany,Mobile,0.133
U02911,2026-07-06,Referral,8.94,UK,Mobile,0.745
U02912,2026-05-02,Paid Search,6.52,USA,Desktop,0.686
U02913,2025-10-18,Content/SEO,0.0,Canada,Desktop,0.578
U02914,2025-09-19,Paid Search,47.37,Canada,Desktop,0.396
U02915,2026-02-23,Email,1.84,USA,Desktop,0.472
U02916,2026-01-08,Organic Search,0.0,Australia,Desktop,0.459
U02917,2026-05-31,Paid Social,21.62,Canada,Mobile,0.511
U02918,2025-06-23,Organic Search,0.0,USA,Desktop,0.399
U02919,2025-06-06,Paid Search,36.31,UK,Desktop,0.456
U02920,2026-02-27,Organic Search,0.0,USA,Mobile,0.071
U02921,2025-07-02,Affiliate,24.49,USA,Desktop,0.226
U02922,2026-02-07,Content/SEO,0.0,Australia,Desktop,0.803
U02923,2025-12-13,Paid Search,25.85,USA,Mobile,0.321
U02924,2025-07-17,Content/SEO,0.0,Germany,Desktop,0.701
U02925,2026-02-11,Paid Search,41.36,USA,Desktop,0.284
U02926,2026-03-09,Referral,7.08,USA,Tablet,0.46
U02927,2025-12-11,Affiliate,18.03,USA,Mobile,0.213
U02928,2026-07-03,Paid Search,37.53,Germany,Desktop,0.262
